"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","AT","Austria",2920.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","DE","Germany",26776.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","EE","Estonia",403.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","EU31_UKX","EU/EEA",97835.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","FR","France",13140.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","HU","Hungary",2841.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","IT","Italy",9166.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","LT","Lithuania",663.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","NO","Norway",8867.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All operations","N","2017","PT","Portugal",3501.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","AT","Austria",24116.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","DE","Germany",52328.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","ES","Spain",8421.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","EU31_UKX","EU/EEA",355192.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","FR","France",118526.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","HU","Hungary",18933.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","IT","Italy",37392.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","LT","Lithuania",1665.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","NL","Netherlands",6887.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2008","NO","Norway",11025.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","AT","Austria",23099.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","DE","Germany",46402.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","ES","Spain",4280.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","EU31_UKX","EU/EEA",356871.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","FR","France",103143.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","HU","Hungary",19089.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","IT","Italy",16594.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","LT","Lithuania",12286.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","NL","Netherlands",7940.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","NO","Norway",11438.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2009","PT","Portugal",10833.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","AT","Austria",24126.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","DE","Germany",82812.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","ES","Spain",6626.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","EU31_UKX","EU/EEA",433039.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","FR","France",127212.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","HU","Hungary",14949.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","IT","Italy",16573.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","LT","Lithuania",12634.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","MT","Malta",553.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","NL","Netherlands",18019.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","NO","Norway",13019.000000000,""
"Healthcare-associated infections: surgical site infections","Surgical site infections|Caesarean section","All post-operative days","N","2010","PT","Portugal",5572.000000000,""
