"HealthTopic","Population","Indicator","Unit","Time","RegionCode","RegionName","NumValue","TxtValue"
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2019","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2019","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2019","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2019","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2019","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2020","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2020","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2020","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2020","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2021","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2021","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2022","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2022","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2022","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2022","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type (NWT) isolates percentage","%","2022","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2017","BE","Belgium",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2017","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2017","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2017","FR","France",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2017","IE","Ireland",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2017","NO","Norway",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2017","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2018","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2018","BE","Belgium",11.111111110,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2018","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2018","FR","France",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2018","IE","Ireland",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2018","UK","United Kingdom",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2019","BE","Belgium",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2019","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2019","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2019","FR","France",5.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2019","UK","United Kingdom",10.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2020","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2020","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2020","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2020","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2021","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2021","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2022","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2022","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2022","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2022","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Non-wild type or I+R isolates percentage","%","2022","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2017","BE","Belgium",17.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2017","CY","Cyprus",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2017","EE","Estonia",2.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2017","FR","France",36.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2017","IE","Ireland",1.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2017","NO","Norway",8.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2017","UK","United Kingdom",5.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2018","AT","Austria",2.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2018","BE","Belgium",18.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2018","CY","Cyprus",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2018","FR","France",42.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2018","IE","Ireland",2.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2018","UK","United Kingdom",10.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2019","BE","Belgium",13.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2019","CY","Cyprus",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2019","EE","Estonia",1.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2019","FR","France",20.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2019","UK","United Kingdom",10.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2020","AT","Austria",1.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2020","BE","Belgium",2.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2020","CY","Cyprus",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2020","FR","France",4.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2021","BE","Belgium",7.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2021","IT","Italy",1.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2022","AT","Austria",2.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2022","BE","Belgium",8.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2022","CY","Cyprus",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2022","IT","Italy",1.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Cefotaxime","Total tested isolates","N","2022","LT","Lithuania",1.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2017","BE","Belgium",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2017","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2017","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2017","FR","France",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2017","IE","Ireland",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2017","NO","Norway",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2017","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2018","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2018","BE","Belgium",5.555555550,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2018","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2018","IE","Ireland",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2018","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2019","BE","Belgium",0.000000000,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2019","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2019","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2019","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2020","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2020","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2020","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2021","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2021","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2022","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2022","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2022","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2022","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2022","IT","Italy",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Clinically resistant (R) isolates percentage","%","2022","LT","Lithuania",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2017","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2017","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2017","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2017","FR","France",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2017","IE","Ireland",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2017","NO","Norway",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2017","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2018","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2018","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2018","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2018","IE","Ireland",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2018","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2019","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2019","CY","Cyprus",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2019","EE","Estonia",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2019","UK","United Kingdom",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2020","AT","Austria",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2020","BE","Belgium",-,""
"Shigellosis","Antimicrobial resistance|Sh. boydii|All|Ceftazidime","Non-wild type (NWT) isolates percentage","%","2020","CY","Cyprus",-,""
